sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,hard_drive_interface,hard_drive_capacity,hard_drive_speed,hard_drive_form_factor,hard_drive_cache,errors
btd-032720,608745-001N,608745-001N HP 160GB 7200RPM SATA 3Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,43.29,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 608745-001N</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 608745-001N</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,608745-001N HP 160GB 7200RPM SATA 3Gbps 2.5-inch Internal Hard Drive,,,btd-032720.jpeg,btd-032720.jpeg,btd-032720.jpeg,HP,SATA 3.0 Gbps,80GB - 160GB,7200 RPM,,,
btd-032721,VB238AV,VB238AV HP 160GB 7200RPM SATA 3Gbps Hot Swap 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,65.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> VB238AV</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> VB238AV</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,VB238AV HP 160GB 7200RPM SATA 3Gbps Hot Swap 3.5-inch Internal Hard Drive,,,btd-032721.jpeg,btd-032721.jpeg,btd-032721.jpeg,HP,SATA 3.0 Gbps,80GB - 160GB,7200 RPM,3.5-inch,,
btd-032722,WA492AV,WA492AV HP 160GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,80.35,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> WA492AV</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> WA492AV</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,WA492AV HP 160GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,,,btd-032722.jpeg,btd-032722.jpeg,btd-032722.jpeg,HP,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,,,
btd-032723,411275-B21-U,411275-B21-U HP 160GB 7200RPM SATA 1.5Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,85.06,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 411275-B21-U</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 411275-B21-U</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,411275-B21-U HP 160GB 7200RPM SATA 1.5Gbps 3.5-inch Internal Hard Drive,,,btd-032723.jpeg,btd-032723.jpeg,btd-032723.jpeg,HP,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,3.5-inch,,
btd-032724,341-6970,341-6970 Dell 160GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,69.76,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 341-6970</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 341-6970</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,341-6970 Dell 160GB 7200RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,,,btd-032724.jpeg,btd-032724.jpeg,btd-032724.jpeg,Dell,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,2.5-inch,,
btd-032725,45N7200,45N7200 IBM 160GB 5400RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive for ThinkPad,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,67.83,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 45N7200</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 45N7200</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,45N7200 IBM 160GB 5400RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive for ThinkPad,,,btd-032725.jpeg,btd-032725.jpeg,btd-032725.jpeg,IBM,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,,,
btd-032726,45N7215,45N7215 IBM 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,88.94,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 45N7215</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Average Seek Time :</strong> 14 ms</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 45N7215</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,45N7215 IBM 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-032726.jpeg,btd-032726.jpeg,btd-032726.jpeg,IBM,SATA 3.0 Gbps,80GB - 160GB,5400 RPM,2.5-inch,8 MB,
btd-032727,345712R-001,345712R-001 HP 160GB 7200RPM SATA 1.5Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,85.06,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 345712R-001</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 345712R-001</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,345712R-001 HP 160GB 7200RPM SATA 1.5Gbps 3.5-inch Internal Hard Drive,,,btd-032727.jpeg,btd-032727.jpeg,btd-032727.jpeg,HP,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,,,
btd-032728,WD1600BEKT-60F3T1,WD1600BEKT-60F3T1 Western Digital Scorpio Black 160GB 7200RPM SATA 3Gbps 16MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,43.29,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Western Digital</li><li><strong>Manufacturer Part # :</strong> WD1600BEKT-60F3T1</li><li><strong>Product Line :</strong> Scorpio</li><li><strong>Product Series :</strong> Black</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Cache :</strong> 16 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 12 ms</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li><li><strong>Features :</strong> IntelliSeek TechnologySecurePark TechnologyShockGuard TechnologyWhisperDrive Technology</li></ul>",<ul> <li><strong>Part No. :</strong> WD1600BEKT-60F3T1</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Western Digital</li> ,,"Catalog, Search",Taxable Goods,WD1600BEKT-60F3T1 Western Digital Scorpio Black 160GB 7200RPM SATA 3Gbps 16MB Cache 2.5-inch Internal Hard Drive,,,btd-032728.jpeg,btd-032728.jpeg,btd-032728.jpeg,Western Digital,SATA 3.0 Gbps,80GB - 160GB,7200 RPM,2.5-inch,16 MB,
btd-032729,HTS543216A7A384,HTS543216A7A384 HGST Hitachi Travelstar Z5K320 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,43.57,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hitachi</li><li><strong>Manufacturer Part # :</strong> HTS543216A7A384</li><li><strong>Product Line :</strong> Travelstar</li><li><strong>Product Series :</strong> Z5K320</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Average Seek Time :</strong> 13 ms</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li><li><strong>Features :</strong> Quiet AcousticsTrueTrack TechnologyLow Power ConsumptionSuperior Shock Protection</li></ul>",<ul> <li><strong>Part No. :</strong> HTS543216A7A384</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Hitachi</li> ,,"Catalog, Search",Taxable Goods,HTS543216A7A384 HGST Hitachi Travelstar Z5K320 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-032729.jpeg,btd-032729.jpeg,btd-032729.jpeg,Hitachi,SATA 3.0 Gbps,80GB - 160GB,5400 RPM,2.5-inch,8 MB,
btd-032730,0A73301,0A73301 HGST Hitachi Travelstar 7K500 160GB 7200RPM SATA 3Gbps 16MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,61.42,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hitachi</li><li><strong>Manufacturer Part # :</strong> 0A73301</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 0A73301</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Hitachi</li> ,,"Catalog, Search",Taxable Goods,0A73301 HGST Hitachi Travelstar 7K500 160GB 7200RPM SATA 3Gbps 16MB Cache 2.5-inch Internal Hard Drive,,,btd-032730.jpeg,btd-032730.jpeg,btd-032730.jpeg,Hitachi,SATA 1.5 Gbps,80GB - 160GB,7200 RPM,,,
btd-032731,RMO67,RMO67 Dell 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,56.67,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> RMO67</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 2.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Cache :</strong> 8 MB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> RMO67</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,RMO67 Dell 160GB 5400RPM SATA 3Gbps 8MB Cache 2.5-inch Internal Hard Drive,,,btd-032731.jpeg,btd-032731.jpeg,btd-032731.jpeg,Dell,SATA 3.0 Gbps,80GB - 160GB,5400 RPM,2.5-inch,8 MB,
btd-032732,461952-001N,461952-001N HP 160GB 5400RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,54.80,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 461952-001N</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 5400 RPM</li><li><strong>Drive Interface Type :</strong> SATA 1.5 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> 461952-001N</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,461952-001N HP 160GB 5400RPM SATA 1.5Gbps 2.5-inch Internal Hard Drive,,,btd-032732.jpeg,btd-032732.jpeg,btd-032732.jpeg,HP,SATA 1.5 Gbps,80GB - 160GB,5400 RPM,,,
btd-032733,RC754AV,RC754AV HP 160GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Capacity/Laptop/Desktop Capacities - 160GB HDD,65.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> RC754AV</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 160 GB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Drive Interface Type :</strong> SATA 3.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> RC754AV</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,RC754AV HP 160GB 7200RPM SATA 3Gbps 3.5-inch Internal Hard Drive,,,btd-032733.jpeg,btd-032733.jpeg,btd-032733.jpeg,HP,SATA 3.0 Gbps,80GB - 160GB,7200 RPM,3.5-inch,,
