sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,hard_drive_interface,hard_drive_capacity,hard_drive_speed,hard_drive_form_factor,hard_drive_cache,errors
btd-030232,MG07SCA14TA,MG07SCA14TA Toshiba MG07SCA Series 14TB 7200RPM SAS 12Gbps 256MB Cache (4Kn) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,364.36,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG07SCA14TA</li><li><strong>Product Line :</strong> MG07SCA</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 14 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SAS 12.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> MG07SCA14TA</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG07SCA14TA Toshiba MG07SCA Series 14TB 7200RPM SAS 12Gbps 256MB Cache (4Kn) 3.5-inch Internal Hard Drive,,,btd-030232.jpeg,btd-030232.jpeg,btd-030232.jpeg,Toshiba,SAS 12.0 Gbps,14 TB,7200 RPM,3.5-inch,256 MB,
btd-030233,MG03ACA400-DEL,MG03ACA400-DEL Toshiba Enterprise Capacity 4TB 7200RPM SATA 6Gbps 64MB Cache (512n) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,185.34,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG03ACA400-DEL</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 4 TB</li><li><strong>Cache :</strong> 64 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Anti Rotational Vibration (RV) TechnologyError Correction Code (ECC)Enhanced Power Condition State TechnologyEnhanced Secure Cryptographic Erase Function</li></ul>",<ul> <li><strong>Part No. :</strong> MG03ACA400-DEL</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG03ACA400-DEL Toshiba Enterprise Capacity 4TB 7200RPM SATA 6Gbps 64MB Cache (512n) 3.5-inch Internal Hard Drive,,,btd-030233.jpeg,btd-030233.jpeg,btd-030233.jpeg,Toshiba,SATA 6.0 Gbps,4 TB,7200 RPM,3.5-inch,64 MB,
btd-030234,MG06ACA10TE,MG06ACA10TE Toshiba Enterprise Capacity 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,287.60,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG06ACA10TE</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 10 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Improved Sustained Transfer RateAdvanced Format Sector TechnologyToshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss Events</li></ul>",<ul> <li><strong>Part No. :</strong> MG06ACA10TE</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG06ACA10TE Toshiba Enterprise Capacity 10TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030234.jpeg,btd-030234.jpeg,btd-030234.jpeg,Toshiba,SATA 6.0 Gbps,10 TB,7200 RPM,3.5-inch,256 MB,
btd-030235,MG06ACA600EY,MG06ACA600EY Toshiba Enterprise Capacity 6TB 7200RPM SATA 6Gbps 256MB Cache (512e / SIE) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,235.62,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG06ACA600EY</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Sanitize Instant Erase (SIE)Improved Sustained Transfer RateAdvanced Format Sector TechnologyToshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss Events</li></ul>",<ul> <li><strong>Part No. :</strong> MG06ACA600EY</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG06ACA600EY Toshiba Enterprise Capacity 6TB 7200RPM SATA 6Gbps 256MB Cache (512e / SIE) 3.5-inch Internal Hard Drive,,,btd-030235.jpeg,btd-030235.jpeg,btd-030235.jpeg,Toshiba,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,256 MB,
btd-030236,HDWF180XZSTA,HDWF180XZSTA Toshiba X300 8TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,179.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> HDWF180XZSTA</li><li><strong>Product Line :</strong> X300</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 8 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> HDWF180XZSTA</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,HDWF180XZSTA Toshiba X300 8TB 7200RPM SATA 6Gbps 128MB Cache 3.5-inch Internal Hard Drive,,,btd-030236.jpeg,btd-030236.jpeg,btd-030236.jpeg,Toshiba,SATA 6.0 Gbps,8 TB,7200 RPM,3.5-inch,128 MB,
btd-030237,HDKPJ08A0A01S,HDKPJ08A0A01S Toshiba Video Stream 3TB 5940RPM SATA 6Gbps 32MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,120.83,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> HDKPJ08A0A01S</li><li><strong>Product Line :</strong> Video Stream</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 3 TB</li><li><strong>Cache :</strong> 32 MB</li><li><strong>Spindle Speed :</strong> 5940 RPM</li><li><strong>Average Seek Time :</strong> 14 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> HDKPJ08A0A01S</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,HDKPJ08A0A01S Toshiba Video Stream 3TB 5940RPM SATA 6Gbps 32MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030237.jpeg,btd-030237.jpeg,btd-030237.jpeg,Toshiba,SATA 6.0 Gbps,3 TB,5940 RPM,3.5-inch,32 MB,
btd-030238,HDWT360UZSVA,HDWT360UZSVA Toshiba S300 6TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,287.59,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> HDWT360UZSVA</li><li><strong>Product Line :</strong> S300</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 256 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> Shock SensorHalogen FreeHigh EnduranceNative Command Queue (NCQ)Rotational Vibration (RV) SensorsToshiba Stable Platter TechnologyToshiba Dynamic Cache TechnologyAdvanced Format Sector Technology</li></ul>",<ul> <li><strong>Part No. :</strong> HDWT360UZSVA</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,HDWT360UZSVA Toshiba S300 6TB 7200RPM SATA 6Gbps 256MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030238.jpeg,btd-030238.jpeg,btd-030238.jpeg,Toshiba,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,256 MB,
btd-030239,MD04ACA500,MD04ACA500 Toshiba Desktop 5TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,256.70,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MD04ACA500</li><li><strong>Product Line :</strong> Desktop</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 5 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> MD04ACA500</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MD04ACA500 Toshiba Desktop 5TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030239.jpeg,btd-030239.jpeg,btd-030239.jpeg,Toshiba,SATA 6.0 Gbps,5 TB,7200 RPM,3.5-inch,128 MB,
btd-030240,HDD1232-20PK,HDD1232-20PK Toshiba 5GB 4000RPM ATA-66 256KB Cache PCMCIA Type II Internal Hard Drive (20-Pack),base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,4404.47,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> HDD1232-20PK</li></ul>",<ul> <li><strong>Part No. :</strong> HDD1232-20PK</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,HDD1232-20PK Toshiba 5GB 4000RPM ATA-66 256KB Cache PCMCIA Type II Internal Hard Drive (20-Pack),,,btd-030240.jpeg,btd-030240.jpeg,btd-030240.jpeg,Toshiba,,,,,,
btd-030241,HDWN160UZSVA,HDWN160UZSVA Toshiba N300 6TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,354.66,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> HDWN160UZSVA</li><li><strong>Product Line :</strong> N300</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 6 TB</li><li><strong>Cache :</strong> 128 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SATA 6.0 Gbps</li><li><strong>Features :</strong> High reliability and Enhanced Real-time PerformanceHigh Anti-Oscillation PerformanceHeat Prevention TechnologyHigh-Endurance DesignData Protection TechnologyAdvanced Format (AF)Native Command Queing (NCQ)</li></ul>",<ul> <li><strong>Part No. :</strong> HDWN160UZSVA</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,HDWN160UZSVA Toshiba N300 6TB 7200RPM SATA 6Gbps 128MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030241.jpeg,btd-030241.jpeg,btd-030241.jpeg,Toshiba,SATA 6.0 Gbps,6 TB,7200 RPM,3.5-inch,128 MB,
btd-030242,MG04SCA300E,MG04SCA300E Toshiba Enterprise Capacity 3TB 7200RPM SAS 6Gbps 64MB Cache (512e) 3.5-inch Internal Hard Drive,base,Default,simple,,Used,Default Category/Hard Drives/HDD by Brand/Toshiba Hard Drives,103.66,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Toshiba</li><li><strong>Manufacturer Part # :</strong> MG04SCA300E</li><li><strong>Product Line :</strong> Enterprise Capacity</li><li><strong>Product Type :</strong> Internal Hard Drive</li><li><strong>Form Factor :</strong> 3.5-inch</li><li><strong>Capacity :</strong> 3 TB</li><li><strong>Cache :</strong> 64 MB</li><li><strong>Spindle Speed :</strong> 7200 RPM</li><li><strong>Average Seek Time :</strong> 8.5 ms</li><li><strong>Drive Interface Type :</strong> SAS 6.0 Gbps</li></ul>",<ul> <li><strong>Part No. :</strong> MG04SCA300E</li>   <li><strong>Product Type:</strong> hard_drive</li>  <li><strong>Brand :</strong> Toshiba</li> ,,"Catalog, Search",Taxable Goods,MG04SCA300E Toshiba Enterprise Capacity 3TB 7200RPM SAS 6Gbps 64MB Cache (512e) 3.5-inch Internal Hard Drive,,,btd-030242.jpeg,btd-030242.jpeg,btd-030242.jpeg,Toshiba,SAS 6.0 Gbps,3 TB,7200 RPM,3.5-inch,64 MB,
