timestamp,status,category,brand,model,url,message
2025-01-27T20:37:16.574433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-2tb-sata-3-0-gbps-hard-drive-he550ll-a,
2025-01-27T20:37:16.575433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-2tb-sata-3-0-gbps-hard-drive-h4952ll-b,
2025-01-27T20:37:16.575433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-2tb-sata-hard-drive-661-5451,
2025-01-27T20:37:16.575433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-2tb-sata-3-0-gbps-hard-drive-661-6925,
2025-01-27T20:37:16.576432,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-7506,
2025-01-27T20:37:16.576432,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-661-6924,
2025-01-27T20:37:16.577433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-6-0-gbps-hard-drive-661-7877,
2025-01-27T20:37:16.577433,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sas-hard-drive-655-1724a,
2025-01-27T20:37:16.578431,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-1tb-sata-3-0-gbps-hard-drive-574271-001-a1,
2025-01-27T20:37:16.630401,page_marker,HDD by Brand,Apple Hard Drives,PAGE_PROGRESS:https://m4l.com/apple-hard-disk-drives,https://m4l.com/apple-hard-disk-drives?pg=2&q=apple-hard-disk-drives&sz=40,
2025-01-27T20:37:27.422211,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-02157,
2025-01-27T20:37:27.422211,product_found,HDD by Brand,Apple Hard Drives,https://m4l.com/apple-hard-disk-drives,https://www.m4l.com/apple-hard-drive-661-05788,
