sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,memory_type,memory_capacity,memory_bandwidth,memory_pins,memory_bus,memory_error_correction,memory_cycle_time,memory_cas,memory_rank,memory_voltage,errors
btd-013614,N01-M304GB1,N01-M304GB1 Cisco 4GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,43.26,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Cisco</li><li><strong>Manufacturer Part # :</strong> N01-M304GB1</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Registered ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> N01-M304GB1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Cisco</li> ,,"Catalog, Search",Taxable Goods,N01-M304GB1 Cisco 4GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin DIMM Dual Rank Memory Module,,,btd-013614.jpeg,btd-013614.jpeg,btd-013614.jpeg,Cisco,DDR3 SDRAM,4GB,1333Mhz,240 Pin,PC-10600,Registered ECC,1.5ns,CL9,Rank 2,1.5,
btd-023823,HMT351U6BFR8C-H9N0,HMT351U6BFR8C-H9N0 Hynix 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,36.02,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT351U6BFR8C-H9N0</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT351U6BFR8C-H9N0</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT351U6BFR8C-H9N0 Hynix 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,,,btd-023823.jpeg,btd-023823.jpeg,btd-023823.jpeg,Hynix,DDR3 SDRAM,4GB,1333Mhz,240 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023824,MT16JTF1G64HZ-1G4DZES,MT16JTF1G64HZ-1G4DZES Micron 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT16JTF1G64HZ-1G4DZES</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT16JTF1G64HZ-1G4DZES</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT16JTF1G64HZ-1G4DZES Micron 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023824.jpeg,btd-023824.jpeg,btd-023824.jpeg,Micron,SODIMM,8GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023825,CT102464BF1339.M16FDD,CT102464BF1339.M16FDD Crucial 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm 1.35V Low Voltage Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,41.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Crucial</li><li><strong>Manufacturer Part # :</strong> CT102464BF1339.M16FDD</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> CT102464BF1339.M16FDD</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Crucial</li> ,,"Catalog, Search",Taxable Goods,CT102464BF1339.M16FDD Crucial 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm 1.35V Low Voltage Dual Rank Memory Module,,,btd-023825.jpeg,btd-023825.jpeg,btd-023825.jpeg,Crucial,SODIMM,8GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.35,
btd-023826,HMT34GP8CFR8A-H9AT-AA,HMT34GP8CFR8A-H9AT-AA Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Octal Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT34GP8CFR8A-H9AT-AA</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT34GP8CFR8A-H9AT-AA</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT34GP8CFR8A-H9AT-AA Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Octal Rank Memory Module,,,btd-023826.jpeg,btd-023826.jpeg,btd-023826.jpeg,Hynix,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 8,1.5,
btd-023827,MT36KDZS1G72LDZ-1G4,MT36KDZS1G72LDZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT36KDZS1G72LDZ-1G4</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT36KDZS1G72LDZ-1G4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT36KDZS1G72LDZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM Dual Rank Memory Module,,,btd-023827.jpeg,btd-023827.jpeg,btd-023827.jpeg,Micron,DDR3 LRDIMM,8GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.5,
btd-023828,AT913AA#AC3-C1,AT913AA#AC3-C1 HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> AT913AA#AC3-C1</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> AT913AA#AC3-C1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,AT913AA#AC3-C1 HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023828.jpeg,btd-023828.jpeg,btd-023828.jpeg,HP,SODIMM,4GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023829,BU967AV,BU967AV HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,43.26,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> BU967AV</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> BU967AV</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,BU967AV HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,,,btd-023829.jpeg,btd-023829.jpeg,btd-023829.jpeg,HP,DDR3 SDRAM,4GB,1333Mhz,240 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-016497,MT144KSZQ8G72LZ-1G4E1,MT144KSZQ8G72LZ-1G4E1 Micron 64GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,46.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT144KSZQ8G72LZ-1G4E1</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> MT144KSZQ8G72LZ-1G4E1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT144KSZQ8G72LZ-1G4E1 Micron 64GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-016497.jpeg,btd-016497.jpeg,btd-016497.jpeg,Micron,DDR3 LRDIMM,64GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
btd-023831,HMT41GU6BFR8C-H9,HMT41GU6BFR8C-H9 Hynix 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT41GU6BFR8C-H9</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT41GU6BFR8C-H9</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT41GU6BFR8C-H9 Hynix 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,,,btd-023831.jpeg,btd-023831.jpeg,btd-023831.jpeg,Hynix,DDR3 SDRAM,8GB,1333Mhz,240 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023832,536726-152,536726-152 HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 536726-152</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 536726-152</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,536726-152 HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023832.jpeg,btd-023832.jpeg,btd-023832.jpeg,HP,SODIMM,4GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023833,599092-001N,599092-001N HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 599092-001N</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 599092-001N</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,599092-001N HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023833.jpeg,btd-023833.jpeg,btd-023833.jpeg,HP,SODIMM,4GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023834,MT36KSZF1G72LDZ-1G4,MT36KSZF1G72LDZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT36KSZF1G72LDZ-1G4</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT36KSZF1G72LDZ-1G4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT36KSZF1G72LDZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-023834.jpeg,btd-023834.jpeg,btd-023834.jpeg,Micron,DDR3 LRDIMM,8GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.5,
btd-023835,A1J09AV,A1J09AV HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> A1J09AV</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> A1J09AV</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,A1J09AV HP 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023835.jpeg,btd-023835.jpeg,btd-023835.jpeg,HP,SODIMM,4GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023836,MT16JTF51264AZ-1G4D1,MT16JTF51264AZ-1G4D1 Micron 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,36.02,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT16JTF51264AZ-1G4D1</li><li><strong>Memory Type :</strong> DDR3 SDRAM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT16JTF51264AZ-1G4D1</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT16JTF51264AZ-1G4D1 Micron 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 240-Pin DIMM Dual Rank Memory Module,,,btd-023836.jpeg,btd-023836.jpeg,btd-023836.jpeg,Micron,DDR3 SDRAM,4GB,1333Mhz,240 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023837,KTA-MB1333/8G,KTA-MB1333/8G Kingston 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KTA-MB1333/8G</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> KTA-MB1333/8G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KTA-MB1333/8G Kingston 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023837.jpeg,btd-023837.jpeg,btd-023837.jpeg,Kingston,SODIMM,8GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023838,HMT351S6CFR8C-H9,HMT351S6CFR8C-H9 Hynix 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,72.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT351S6CFR8C-H9</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 4GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT351S6CFR8C-H9</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT351S6CFR8C-H9 Hynix 4GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm Dual Rank Memory Module,,,btd-023838.jpeg,btd-023838.jpeg,btd-023838.jpeg,Hynix,SODIMM,4GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.5,
btd-023839,MT16KTF1G64HZ-1G4,MT16KTF1G64HZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm 1.35V Low Voltage Dual Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Bus Type/DDR3-1333MHz,41.72,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT16KTF1G64HZ-1G4</li><li><strong>Memory Type :</strong> SODIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 204 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Non-ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 2</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> MT16KTF1G64HZ-1G4</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT16KTF1G64HZ-1G4 Micron 8GB PC3-10600 DDR3-1333MHz non-ECC Unbuffered CL9 204-Pin SoDimm 1.35V Low Voltage Dual Rank Memory Module,,,btd-023839.jpeg,btd-023839.jpeg,btd-023839.jpeg,Micron,SODIMM,8GB,1333Mhz,204 Pin,PC-10600,Non-ECC,1.5ns,CL9,Rank 2,1.35,
