sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,memory_type,memory_capacity,memory_bandwidth,memory_pins,memory_bus,memory_error_correction,memory_cycle_time,memory_cas,memory_rank,memory_voltage,errors
btd-025666,KTD-PE316LLQ/32G,KTD-PE316LLQ/32G Kingston 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KTD-PE316LLQ/32G</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> KTD-PE316LLQ/32G</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KTD-PE316LLQ/32G Kingston 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025666.jpeg,btd-025666.jpeg,btd-025666.jpeg,Kingston,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-022868,708643-S21,708643-S21 HP 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,74.34,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 708643-S21</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> 708643-S21</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,708643-S21 HP 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-022868.jpeg,btd-022868.jpeg,btd-022868.jpeg,HP,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-015998,KVR16LLQ4/32,KVR16LLQ4/32 Kingston 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Kingston</li><li><strong>Manufacturer Part # :</strong> KVR16LLQ4/32</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> KVR16LLQ4/32</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Kingston</li> ,,"Catalog, Search",Taxable Goods,KVR16LLQ4/32 Kingston 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-015998.jpeg,btd-015998.jpeg,btd-015998.jpeg,Kingston,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025669,M386B4G70DM0-YH93,M386B4G70DM0-YH93 Samsung 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,42.40,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B4G70DM0-YH93</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> M386B4G70DM0-YH93</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B4G70DM0-YH93 Samsung 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025669.jpeg,btd-025669.jpeg,btd-025669.jpeg,Samsung,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
btd-015108,HMT84GL7DMR4C-RDM2,HMT84GL7DMR4C-RDM2 Hynix 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT84GL7DMR4C-RDM2</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT84GL7DMR4C-RDM2</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT84GL7DMR4C-RDM2 Hynix 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-015108.jpeg,btd-015108.jpeg,btd-015108.jpeg,Hynix,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-025671,0M39YF,0M39YF Dell 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,42.40,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0M39YF</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> 0M39YF</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0M39YF Dell 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025671.jpeg,btd-025671.jpeg,btd-025671.jpeg,Dell,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
btd-022873,MT72JSZS4G72LZ-1G9E2C3,MT72JSZS4G72LZ-1G9E2C3 Micron 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT72JSZS4G72LZ-1G9E2C3</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT72JSZS4G72LZ-1G9E2C3</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT72JSZS4G72LZ-1G9E2C3 Micron 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-022873.jpeg,btd-022873.jpeg,btd-022873.jpeg,Micron,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-023690,MT36KSZF1G72LDZ-1G4M1B2,MT36KSZF1G72LDZ-1G4M1B2 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,50.28,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT36KSZF1G72LDZ-1G4M1B2</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 8GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> MT36KSZF1G72LDZ-1G4M1B2</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT36KSZF1G72LDZ-1G4M1B2 Micron 8GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-023690.jpeg,btd-023690.jpeg,btd-023690.jpeg,Micron,DDR3 LRDIMM,8GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.5,
btd-025674,46W0676-01,46W0676-01 IBM 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,51.81,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> IBM</li><li><strong>Manufacturer Part # :</strong> 46W0676-01</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> 46W0676-01</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> IBM</li> ,,"Catalog, Search",Taxable Goods,46W0676-01 IBM 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025674.jpeg,btd-025674.jpeg,btd-025674.jpeg,IBM,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025675,F1F33AAR,F1F33AAR HP 32GB PC3-14900 DDR3-1866 ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,74.34,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> F1F33AAR</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> F1F33AAR</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,F1F33AAR HP 32GB PC3-14900 DDR3-1866 ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-025675.jpeg,btd-025675.jpeg,btd-025675.jpeg,HP,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-025676,M386B4G70DM0-YK04Q,M386B4G70DM0-YK04Q Samsung 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B4G70DM0-YK04Q</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> M386B4G70DM0-YK04Q</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B4G70DM0-YK04Q Samsung 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Quad Rank Memory Module,,,btd-025676.jpeg,btd-025676.jpeg,btd-025676.jpeg,Samsung,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025677,MT72KSZS4G72LZ-1G6E2C3,MT72KSZS4G72LZ-1G6E2C3 Micron 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Micron</li><li><strong>Manufacturer Part # :</strong> MT72KSZS4G72LZ-1G6E2C3</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> MT72KSZS4G72LZ-1G6E2C3</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Micron</li> ,,"Catalog, Search",Taxable Goods,MT72KSZS4G72LZ-1G6E2C3 Micron 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Quad Rank Memory Module,,,btd-025677.jpeg,btd-025677.jpeg,btd-025677.jpeg,Micron,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025678,M386B8G70BO0-CK00,M386B8G70BO0-CK00 Samsung 64GB PC3-12800 DDR3-1600Mhz ECC Registered CL11 240-Pin Load Reduced DIMM Octal Rank Memory,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,46.71,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B8G70BO0-CK00</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 64GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 8</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> M386B8G70BO0-CK00</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B8G70BO0-CK00 Samsung 64GB PC3-12800 DDR3-1600Mhz ECC Registered CL11 240-Pin Load Reduced DIMM Octal Rank Memory,,,btd-025678.jpeg,btd-025678.jpeg,btd-025678.jpeg,Samsung,DDR3 LRDIMM,64GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 8,1.5,
btd-014704,647904-B21,647904-B21 HP 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,74.34,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 647904-B21</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> 647904-B21</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,647904-B21 HP 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-014704.jpeg,btd-014704.jpeg,btd-014704.jpeg,HP,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-025680,M386B4G70BM0-YK03,M386B4G70BM0-YK03 Samsung 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Samsung</li><li><strong>Manufacturer Part # :</strong> M386B4G70BM0-YK03</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1600Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-12800</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.25ns</li><li><strong>Cas :</strong> CL11</li><li><strong>Memory Clock :</strong> 200Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> M386B4G70BM0-YK03</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Samsung</li> ,,"Catalog, Search",Taxable Goods,M386B4G70BM0-YK03 Samsung 32GB PC3-12800 DDR3-1600MHz ECC Registered CL11 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-025680.jpeg,btd-025680.jpeg,btd-025680.jpeg,Samsung,DDR3 LRDIMM,32GB,1600Mhz,240 Pin,PC-12800,Load Reduced ECC,1.25ns,CL11,Rank 4,1.35,
btd-015358,HMT84GL7BMR4C-RDMC,HMT84GL7BMR4C-RDMC Hynix 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,43.15,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT84GL7BMR4C-RDMC</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1866Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-14900</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.07ns</li><li><strong>Cas :</strong> CL13</li><li><strong>Memory Clock :</strong> 233Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.5</li></ul>",<ul> <li><strong>Part No. :</strong> HMT84GL7BMR4C-RDMC</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT84GL7BMR4C-RDMC Hynix 32GB PC3-14900 DDR3-1866MHz ECC Registered CL13 240-Pin Load Reduced DIMM Quad Rank Memory Module,,,btd-015358.jpeg,btd-015358.jpeg,btd-015358.jpeg,Hynix,DDR3 LRDIMM,32GB,1866Mhz,240 Pin,PC-14900,Load Reduced ECC,1.07ns,CL13,Rank 4,1.5,
btd-015299,HMT84GL7MMR4A-H9MBAF,HMT84GL7MMR4A-H9MBAF Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,base,Default,simple,,Used,Default Category/Memory/Memory By Type/DDR3 LRDIMM,42.40,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Hynix</li><li><strong>Manufacturer Part # :</strong> HMT84GL7MMR4A-H9MBAF</li><li><strong>Memory Type :</strong> DDR3 LRDIMM</li><li><strong>Capacity :</strong> 32GB</li><li><strong>Data Transfer Rate :</strong> 1333Mhz</li><li><strong>Pins :</strong> 240 Pin</li><li><strong>Bus Type :</strong> PC-10600</li><li><strong>Error Correction :</strong> Load Reduced ECC</li><li><strong>Cycle Time :</strong> 1.5ns</li><li><strong>Cas :</strong> CL9</li><li><strong>Memory Clock :</strong> 166Mhz</li><li><strong>Rank :</strong> Rank 4</li><li><strong>Voltage :</strong> 1.35</li></ul>",<ul> <li><strong>Part No. :</strong> HMT84GL7MMR4A-H9MBAF</li>   <li><strong>Product Type:</strong> Memory</li>  <li><strong>Brand :</strong> Hynix</li> ,,"Catalog, Search",Taxable Goods,HMT84GL7MMR4A-H9MBAF Hynix 32GB PC3-10600 DDR3-1333MHz ECC Registered CL9 240-Pin Load Reduced DIMM 1.35V Low Voltage Quad Rank Memory Module,,,btd-015299.jpeg,btd-015299.jpeg,btd-015299.jpeg,Hynix,DDR3 LRDIMM,32GB,1333Mhz,240 Pin,PC-10600,Load Reduced ECC,1.5ns,CL9,Rank 4,1.35,
