sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-042787,BOXDG965MQMKR,BOXDG965MQMKR Intel Desktop Motherboard Socket LGA 775 DDR2 PCI Express with Gigabit Ethernet micro BTX (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,250.89,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BOXDG965MQMKR</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BOXDG965MQMKR Intel Desktop Motherboard Socket LGA 775 DDR2 PCI Express with Gigabit Ethernet micro BTX (Refurbished),,,btd-042787.jpeg,btd-042787.jpeg,btd-042787.jpeg,,,,
btd-047196,D915GAGLX,"D915GAGLX Intel Socket LGA-775 1 x Processor Support SATA-150, Ultra ATA/100 (ATA-6) Onboard Video 1 x PCIe x16 Slot Desktop Motherboard (Refurbished)",base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D915GAGLX</li></ul>",<ul> <li><strong>Part No. :</strong> D915GAGLX</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,"D915GAGLX Intel Socket LGA-775 1 x Processor Support SATA-150, Ultra ATA/100 (ATA-6) Onboard Video 1 x PCIe x16 Slot Desktop Motherboard (Refurbished)",,,btd-047196.jpeg,btd-047196.jpeg,btd-047196.jpeg,Intel,,,
btd-047896,60-MIBAT0-A02,60-MIBAT0-A02 ASUS System Board (Motherboard) for CM5571 Desktop System (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,118.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> 60-MIBAT0-A02</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> 60-MIBAT0-A02</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,60-MIBAT0-A02 ASUS System Board (Motherboard) for CM5571 Desktop System (Refurbished),,,btd-047896.jpeg,btd-047896.jpeg,btd-047896.jpeg,ASUS,,LGA 775,
btd-047897,5187-5627,5187-5627 HP System Board (MotherBoard) MS-6577 for Major Pavilion and Presario Series Desktop PCs (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,274.43,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 5187-5627</li><li><strong>Product Type :</strong> System Board</li><li><strong>CPU Socket Type :</strong> Socket 478</li><li><strong>Additional Information :</strong> For Pavilion and Presario Series</li></ul>",<ul> <li><strong>Part No. :</strong> 5187-5627</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,5187-5627 HP System Board (MotherBoard) MS-6577 for Major Pavilion and Presario Series Desktop PCs (Refurbished),,,btd-047897.jpeg,btd-047897.jpeg,btd-047897.jpeg,HP,,Socket 478,
btd-042790,BOXD925XEBC2LK,BOXD925XEBC2LK Intel Desktop Motherboard 925XE Chipset Socket T LGA-775 1 x Pack 1 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BOXD925XEBC2LK</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BOXD925XEBC2LK Intel Desktop Motherboard 925XE Chipset Socket T LGA-775 1 x Pack 1 x Processor Support (Refurbished),,,btd-042790.jpeg,btd-042790.jpeg,btd-042790.jpeg,,,,
btd-047899,BLKD915GVWB,BLKD915GVWB Intel Desktop Motherboard 915GV Chipset Socket LGA-775 1 x Processor Support (1 x Single Pack) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BLKD915GVWB</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BLKD915GVWB Intel Desktop Motherboard 915GV Chipset Socket LGA-775 1 x Processor Support (1 x Single Pack) (Refurbished),,,btd-047899.jpeg,btd-047899.jpeg,btd-047899.jpeg,,,,
btd-047200,D915PDTL,D915PDTL Intel Desktop Motherboard 915P Express Chipset Socket LGA-775 ATX 1 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D915PDTL</li></ul>",<ul> <li><strong>Part No. :</strong> D915PDTL</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,D915PDTL Intel Desktop Motherboard 915P Express Chipset Socket LGA-775 ATX 1 x Processor Support (Refurbished),,,btd-047200.jpeg,btd-047200.jpeg,btd-047200.jpeg,Intel,,,
btd-047901,398547-001,398547-001 HP System Board (MotherBoard) Socket-775 for HP Business Desktop DC5100 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,125.01,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 398547-001</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> 398547-001</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,398547-001 HP System Board (MotherBoard) Socket-775 for HP Business Desktop DC5100 (Refurbished),,,btd-047901.jpeg,btd-047901.jpeg,btd-047901.jpeg,HP,,LGA 775,
btd-042791,D910GLDW,D910GLDW Intel Desktop Motherboard Socket LGA 775 533MHz FSB DDR micro ATX (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D910GLDW</li></ul>",<ul> <li><strong>Part No. :</strong> D910GLDW</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,D910GLDW Intel Desktop Motherboard Socket LGA 775 533MHz FSB DDR micro ATX (Refurbished),,,btd-042791.jpeg,btd-042791.jpeg,btd-042791.jpeg,Intel,,,
btd-042110,356033-002,356033-002 HP System Board (MotherBoard) Socket-775 for DC7100 SFF Desktop PC (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,126.58,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 356033-002</li><li><strong>CPU Socket Type :</strong> LGA 775</li></ul>",<ul> <li><strong>Part No. :</strong> 356033-002</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,356033-002 HP System Board (MotherBoard) Socket-775 for DC7100 SFF Desktop PC (Refurbished),,,btd-042110.jpeg,btd-042110.jpeg,btd-042110.jpeg,HP,,LGA 775,
btd-047904,BLKDG45FC,BLKDG45FC Intel Desktop Motherboard Socket T LGA-775 mini ITX 1 x Processor Support (1 x Single Pack) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,132.68,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BLKDG45FC</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BLKDG45FC Intel Desktop Motherboard Socket T LGA-775 mini ITX 1 x Processor Support (1 x Single Pack) (Refurbished),,,btd-047904.jpeg,btd-047904.jpeg,btd-047904.jpeg,,,,
btd-047905,0JD958,0JD958 Dell System Board (Motherboard) for OptiPlex GX620 Desktop (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,119.92,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> 0JD958</li><li><strong>Product Type :</strong> System Board</li><li><strong>Additional Information :</strong> For OptiPlex GX620</li></ul>",<ul> <li><strong>Part No. :</strong> 0JD958</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,0JD958 Dell System Board (Motherboard) for OptiPlex GX620 Desktop (Refurbished),,,btd-047905.jpeg,btd-047905.jpeg,btd-047905.jpeg,Dell,,,
btd-042794,BLKD915GUXLKX,BLKD915GUXLKX Intel Desktop Motherboard Socket LGA 775 ATX (1 x Single Pack) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,152.69,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> BLKD915GUXLKX</li></ul>",<ul> <li><strong>Part No. :</strong> BLKD915GUXLKX</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,BLKD915GUXLKX Intel Desktop Motherboard Socket LGA 775 ATX (1 x Single Pack) (Refurbished),,,btd-042794.jpeg,btd-042794.jpeg,btd-042794.jpeg,Intel,,,
btd-047907,D915PLWDL,D915PLWDL Intel D915PLWD Desktop Motherboard Socket LGA-775 1 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D915PLWDL</li></ul>",<ul> <li><strong>Part No. :</strong> D915PLWDL</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,D915PLWDL Intel D915PLWD Desktop Motherboard Socket LGA-775 1 x Processor Support (Refurbished),,,btd-047907.jpeg,btd-047907.jpeg,btd-047907.jpeg,Intel,,,
btd-047908,BLKDG45FCPAK10,BLKDG45FCPAK10 Intel DG45FC Desktop Mini-ITX Core-2 Duo/Pent/Cel/ 4GB DDR2/ 10/100/1000 LAN/ PCI/ SATA Motherboard (10-Pack) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,1585.58,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BLKDG45FCPAK10</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BLKDG45FCPAK10 Intel DG45FC Desktop Mini-ITX Core-2 Duo/Pent/Cel/ 4GB DDR2/ 10/100/1000 LAN/ PCI/ SATA Motherboard (10-Pack) (Refurbished),,,btd-047908.jpeg,btd-047908.jpeg,btd-047908.jpeg,,,,
btd-047909,G45ITX-B-E,G45ITX-B-E ZOTAC Desktop Motherboard Intel Chipset Mini ITX Socket T LGA-775 1333 MHz 1066 MHz 800 MHz FSB 8GB DDR3 SDRAM SATA/300 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,153.86,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> G45ITX-B-E</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,G45ITX-B-E ZOTAC Desktop Motherboard Intel Chipset Mini ITX Socket T LGA-775 1333 MHz 1066 MHz 800 MHz FSB 8GB DDR3 SDRAM SATA/300 (Refurbished),,,btd-047909.jpeg,btd-047909.jpeg,btd-047909.jpeg,,,,
btd-047910,A64181-203,A64181-203 Intel Desktop Motherboard 845WN Socket PGA478 (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,117.37,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> A64181-203</li><li><strong>CPU Socket Type :</strong> Socket 478</li></ul>",<ul> <li><strong>Part No. :</strong> A64181-203</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,A64181-203 Intel Desktop Motherboard 845WN Socket PGA478 (Refurbished),,,btd-047910.jpeg,btd-047910.jpeg,btd-047910.jpeg,Intel,,Socket 478,
btd-047911,D925XBCLK,D925XBCLK Intel D925XBC Desktop Motherboard 925X Chipset Socket LGA-775 micro ATX 1 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,151.49,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D925XBCLK</li></ul>",<ul> <li><strong>Part No. :</strong> D925XBCLK</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,D925XBCLK Intel D925XBC Desktop Motherboard 925X Chipset Socket LGA-775 micro ATX 1 x Processor Support (Refurbished),,,btd-047911.jpeg,btd-047911.jpeg,btd-047911.jpeg,Intel,,,
btd-047912,5187-0317,5187-0317 HP System Board (MotherBoard) Missouri P4 Socket-478 for Pavilion 7xx Series SIS Desktop (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,142.26,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> HP</li><li><strong>Manufacturer Part # :</strong> 5187-0317</li><li><strong>CPU Socket Type :</strong> Socket 478</li></ul>",<ul> <li><strong>Part No. :</strong> 5187-0317</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> HP</li> ,,"Catalog, Search",Taxable Goods,5187-0317 HP System Board (MotherBoard) Missouri P4 Socket-478 for Pavilion 7xx Series SIS Desktop (Refurbished),,,btd-047912.jpeg,btd-047912.jpeg,btd-047912.jpeg,HP,,Socket 478,
btd-047913,BLKD945GNTL,BLKD945GNTL Intel D945GNT Desktop Motherboard Socket 775 1066MHz FSB 945G Chipset 1 x Processor Support (1 x Single Pack) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,152.69,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BLKD945GNTL</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BLKD945GNTL Intel D945GNT Desktop Motherboard Socket 775 1066MHz FSB 945G Chipset 1 x Processor Support (1 x Single Pack) (Refurbished),,,btd-047913.jpeg,btd-047913.jpeg,btd-047913.jpeg,,,,
btd-047914,D815EFVU,D815EFVU Intel Desktop Board Socket 370 Pentium III / Celeron Processors Support 100 LAN/ IDE micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,425.39,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Intel</li><li><strong>Manufacturer Part # :</strong> D815EFVU</li><li><strong>CPU Socket Type :</strong> Socket 370</li></ul>",<ul> <li><strong>Part No. :</strong> D815EFVU</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Intel</li> ,,"Catalog, Search",Taxable Goods,D815EFVU Intel Desktop Board Socket 370 Pentium III / Celeron Processors Support 100 LAN/ IDE micro-ATX Motherboard (Refurbished),,,btd-047914.jpeg,btd-047914.jpeg,btd-047914.jpeg,Intel,,Socket 370,
btd-047915,RY206,RY206 Dell System Board (Motherboard) for Inspiron 531 and 531s Small Desktop Mini Tower (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,116.55,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> Dell</li><li><strong>Manufacturer Part # :</strong> RY206</li><li><strong>Product Type :</strong> System Board</li><li><strong>Supported CPU(s) :</strong> AMD Athlon 64 ProcessorAMD Athlon X2 Dual-Core ProcessorAMD Sempron Processor</li><li><strong>HyperTransport Speed (Maximum) :</strong> 1000 MHz</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Supported Memory Standard(s) :</strong> PC2-5300 (DDR2-667)PC2-6400 (DDR2-800)</li><li><strong>Maximum Installed Memory :</strong> 4 GB</li><li><strong>Expansion Slots :</strong> PCIPCI Express x1PCI Express x16</li><li><strong>Storage Controller :</strong> Serial-ATA</li><li><strong>On-Board Video Controller :</strong> NVIDIA GeForce 6150 LE</li><li><strong>Audio Controller :</strong> On-board</li><li><strong>Network :</strong> Fast Ethernet</li><li><strong>Connectors/Ports :</strong> RJ-45 (Ethernet)USB 2.0</li><li><strong>Additional Information :</strong> Compatibility:Dell Inspiron Desktops: 531 & 531s series</li></ul>",<ul> <li><strong>Part No. :</strong> RY206</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> Dell</li> ,,"Catalog, Search",Taxable Goods,RY206 Dell System Board (Motherboard) for Inspiron 531 and 531s Small Desktop Mini Tower (Refurbished),,,btd-047915.jpeg,btd-047915.jpeg,btd-047915.jpeg,Dell,,,
btd-047212,BOXDG45ID,BOXDG45ID Intel Desktop Motherboard Socket T LGA 775 1 Pack micro ATX 1 x Processor Support (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Type/Desktop Motherboards,132.68,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> BOXDG45ID</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,BOXDG45ID Intel Desktop Motherboard Socket T LGA 775 1 Pack micro ATX 1 x Processor Support (Refurbished),,,btd-047212.jpeg,btd-047212.jpeg,btd-047212.jpeg,,,,
