sku,mpn,name,product_websites,attribute_set_code,product_type,storage,condition,categories,price,qty,is_in_stock,description,short_description,weight,visibility,tax_class_name,meta_title,meta_description,meta_keyword,image,small_image,thumbnail,brand,cpu_form_factor,cpu_socket,errors
btd-040410,P5Q-PLVME,P5Q-PLVME ASUS G41 Gma4500 775 DDR2 PCI Express Gb-Lan M-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,118.64,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> P5Q-PLVME</li><li><strong>Form Factor :</strong> ATX</li></ul>",<ul> <li><strong>Part No. :</strong> P5Q-PLVME</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,P5Q-PLVME ASUS G41 Gma4500 775 DDR2 PCI Express Gb-Lan M-ATX,,,btd-040410.jpeg,btd-040410.jpeg,btd-040410.jpeg,ASUS,ATX,,
btd-040411,90-MBB1W0-G0EAYZ,90-MBB1W0-G0EAYZ ASUS P5RD1-VM Desktop Board ATi Socket T LGA-775 533MHz 800MHz 1066MHz FSB (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,111.31,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> 90-MBB1W0-G0EAYZ</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,90-MBB1W0-G0EAYZ ASUS P5RD1-VM Desktop Board ATi Socket T LG,,,btd-040411.jpeg,btd-040411.jpeg,btd-040411.jpeg,,,,
btd-040412,90-MIBB90-G0EAY0,90-MIBB90-G0EAY0 ASUS Socket AM3 AMD 760G + SB710 Chipset AMD Phenom II/ AMD Athlon II/ AMD Sempron 100 Series Processors Support DDR3 2x DIMM 6x SATA 3.0Gb/s Micro-ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,115.24,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> 90-MIBB90-G0EAY0</li><li><strong>CPU Socket Type :</strong> Socket AM3</li></ul>",<ul> <li><strong>Part No. :</strong> 90-MIBB90-G0EAY0</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,90-MIBB90-G0EAY0 ASUS Socket AM3 AMD 760G + SB710 Chipset AM,,,btd-040412.jpeg,btd-040412.jpeg,btd-040412.jpeg,ASUS,,Socket AM3,
btd-040413,Z8NH-D12,Z8NH-D12 ASUS Intel 5500 IOH/ ICH10R I/O Controller Six-Core/Quad-Core Xeon X5600 Series/ Quad-Core Xeon W5500/ Six-Core/Quad-Core X5600/ X5500/ E5600/ E5500/ L5600/ L5500 Series Processors Support Dual Socket LGA 1366 Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,478.41,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> Z8NH-D12</li><li><strong>CPU Socket Type :</strong> LGA 1366</li></ul>",<ul> <li><strong>Part No. :</strong> Z8NH-D12</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,Z8NH-D12 ASUS Intel 5500 IOH/ ICH10R I/O Controller Six-Core,,,btd-040413.jpeg,btd-040413.jpeg,btd-040413.jpeg,ASUS,,LGA 1366,
btd-040414,AS04M4A89GTD-1,AS04M4A89GTD-1 ASUS Socket AM3 AMD 890GX + SB850 Chipset AMD Phenom II/ AMD Athlon II/ AMD Sempron 100 Series Processors Support DDR3 4x DIMM 6x SATA 6.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,174.94,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> AS04M4A89GTD-1</li><li><strong>CPU Socket Type :</strong> Socket AM3</li></ul>",<ul> <li><strong>Part No. :</strong> AS04M4A89GTD-1</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,AS04M4A89GTD-1 ASUS Socket AM3 AMD 890GX + SB850 Chipset AMD,,,btd-040414.jpeg,btd-040414.jpeg,btd-040414.jpeg,ASUS,,Socket AM3,
btd-040415,90-MIB590-G0AAY00Z,90-MIB590-G0AAY00Z ASUS P5E Deluxe Ai Lifestyle Series Socket LGA 775 Intel X48 Chipset Core 2 Duo/ Core 2 Extreme/ Core 2 Quad/ Pentium 4/ Pentium D/ Pentium Extreme Edition Processors Support DDR2 4x DIMM 6x SATA 3.0Gb/s ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,274.43,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> 90-MIB590-G0AAY00Z</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,90-MIB590-G0AAY00Z ASUS P5E Deluxe Ai Lifestyle Series Socke,,,btd-040415.jpeg,btd-040415.jpeg,btd-040415.jpeg,,,,
btd-040416,P5L-MX,P5L-MX Asus 945G Socket LGA 775 FSB1066 2xDDR2 667 with Audio Video Gigabit LAN (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,151.65,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> P5L-MX</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,P5L-MX Asus 945G Socket LGA 775 FSB1066 2xDDR2 667 with Audi,,,btd-040416.jpeg,btd-040416.jpeg,btd-040416.jpeg,,,,
btd-040417,P7H55-MPRO-750,P7H55-MPRO-750 ASUS P7H55-M PRO Socket LGA 1156 Intel H55 Chipset Core i7 / i5 / i3 Processors Support DDR3 4x DIMM 6xSATA 3.0Gb/s Micro ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,164.84,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> P7H55-MPRO-750</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,P7H55-MPRO-750 ASUS P7H55-M PRO Socket LGA 1156 Intel H55 Ch,,,btd-040417.jpeg,btd-040417.jpeg,btd-040417.jpeg,,,,
btd-040418,911112-M6P46A-C02-02,911112-M6P46A-C02-02 ASUS Socket 370 System Board (Motherboard) (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,243.24,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> 911112-M6P46A-C02-02</li><li><strong>CPU Socket Type :</strong> Socket 370</li></ul>",<ul> <li><strong>Part No. :</strong> 911112-M6P46A-C02-02</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,911112-M6P46A-C02-02 ASUS Socket 370 System Board (Motherboa,,,btd-040418.jpeg,btd-040418.jpeg,btd-040418.jpeg,ASUS,,Socket 370,
btd-040419,KFSN5-D/IST,KFSN5-D/IST ASUS nVIDIA nForce Professional 3600 Six-Core AMD Opteron 2400/ Quad/Dual Core Opteron 2300 Series/ Quad-Core Opteron 2300/2200 Series Processors Support Dual Socket 1207 SSI EEB Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,314.32,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> KFSN5-D/IST</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,KFSN5-D/IST ASUS nVIDIA nForce Professional 3600 Six-Core AM,,,btd-040419.jpeg,btd-040419.jpeg,btd-040419.jpeg,,,,
btd-040420,SY-7ISA,SY-7ISA ASUS Socket 370 Intel 815E Chipset Intel Celeron/ Pentium III Processors Support SDRAM 3x DIMM 2x ATA-100 ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,361.93,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> SY-7ISA</li><li><strong>CPU Socket Type :</strong> Socket 370</li></ul>",<ul> <li><strong>Part No. :</strong> SY-7ISA</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,SY-7ISA ASUS Socket 370 Intel 815E Chipset Intel Celeron/ Pe,,,btd-040420.jpeg,btd-040420.jpeg,btd-040420.jpeg,ASUS,,Socket 370,
btd-040421,90-MSVD01-G0UAY00Z,90-MSVD01-G0UAY00Z ASUS Dual Socket G34 AMD SR5690 + SP5100 Chipset AMD Opteron 6100/6200/6300 Series Processors Support DDR3 16x DIMM 6x SATA 3.0Gb/s EEB Server Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,758.78,5,1,"Specifications:
 <ul></ul>",<ul> <li><strong>Part No. :</strong> 90-MSVD01-G0UAY00Z</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> </li> ,,"Catalog, Search",Taxable Goods,90-MSVD01-G0UAY00Z ASUS Dual Socket G34 AMD SR5690 + SP5100 ,,,btd-040421.jpeg,btd-040421.jpeg,btd-040421.jpeg,,,,
btd-040422,P2L97-DS,P2L97-DS ASUS Socket Slot 1 Intel 440LX Chipset Intel Pentium II Processors Support SDRAM 4x DIMM ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,149.26,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> P2L97-DS</li><li><strong>Form Factor :</strong> ATX</li></ul>",<ul> <li><strong>Part No. :</strong> P2L97-DS</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,P2L97-DS ASUS Socket Slot 1 Intel 440LX Chipset Intel Pentiu,,,btd-040422.jpeg,btd-040422.jpeg,btd-040422.jpeg,ASUS,ATX,,
btd-040423,P7H55-MPRO-660,P7H55-MPRO-660 ASUS P7H55-M PRO Socket LGA 1156 Intel H55 Chipset Core i7 / i5 / i3 Processors Support DDR3 4x DIMM 6xSATA 3.0Gb/s Micro ATX Motherboard (Refurbished),base,Default,simple,,Used,Default Category/hard_drive/Motherboard by Brand/Asus Motherboards,361.93,5,1,"Specifications:
 <ul><li><strong>Manufacturer :</strong> ASUS</li><li><strong>Manufacturer Part # :</strong> P7H55-MPRO-660</li><li><strong>Product Type :</strong> System Board</li><li><strong>Form Factor :</strong> Micro ATX</li><li><strong>CPU Socket Type :</strong> LGA 1156</li><li><strong>Supported CPU(s) :</strong> Intel Core i3 ProcessorIntel Core i5 ProcessorIntel Core i7 ProcessorIntel Pentium Processor</li><li><strong>Supported CPU Technologies :</strong> Intel Turbo Boost Technology</li><li><strong>Chipset :</strong> Intel HM55 Express</li><li><strong>Number of Memory Slot(s) :</strong> 4</li><li><strong>Number of Memory Channel(s) :</strong> 2</li><li><strong>Supported Memory Standard(s) :</strong> PC3-10600 (DDR3-1333)PC3-8500 (DDR3-1066)</li><li><strong>Maximum Installed Memory :</strong> 16 GB</li><li><strong>Expansion Slots :</strong> PCI-E 2.0 x1PCI-E 2.0 x16</li><li><strong>Storage Controller :</strong> SATA 3.0 Gbps</li><li><strong>Connectors/Ports :</strong> 24-pin ATX Power Connector8-pin 12V Power ConnectorChassis Fan ConnectorCPU Fan ConnectorDVI-DHDMIPS/2 KeyboardPS/2 MouseUSB 1.1USB 2.0</li><li><strong>Connectors/Ports Details :</strong> Back Panel I/O Ports1 x PS/2 Keyboard (Purple)1 x HDMI Output1 x DVI-D Output1 x D-sub Output1 x Optical S/PDIF Output1 x RJ45 port6 x USB 2.0/1.1 ports8-channel Audio I/OInternal I/O Connectors3 x USB connectors support additional 6 USB ports1 x IDE connector1 x CPU Fan connector1 x Power Fan connector1 x Chassis Fan connector (4-pin)6 x SATA 3.0Gb/s connectors1 x S/PDIF Out HeaderFront panel audio connector1 x COM connector1 x Clear CMOS jumper1 x 24-pin ATX Power connector1 x 8-pin ATX 12V Power connectorSystem Panel</li></ul>",<ul> <li><strong>Part No. :</strong> P7H55-MPRO-660</li>   <li><strong>Product Type:</strong> Motherboard</li>  <li><strong>Brand :</strong> ASUS</li> ,,"Catalog, Search",Taxable Goods,P7H55-MPRO-660 ASUS P7H55-M PRO Socket LGA 1156 Intel H55 Ch,,,btd-040423.jpeg,btd-040423.jpeg,btd-040423.jpeg,ASUS,Micro ATX,LGA 1156,
